date;count;total_count;ratio
2009-06-06;0;1187;0
2009-06-07;0;1384;0
2009-06-08;0;2425;0
2009-06-09;0;2561;0
2009-06-10;0;2597;0
2009-06-11;0;2629;0
2009-06-12;0;2522;0
2009-06-13;0;1268;0
2009-06-14;0;1461;0
2009-06-15;0;2407;0
2009-06-16;0;2595;0
2009-06-17;0;2562;0
2009-06-18;0;2101;0
2009-06-19;0;2504;0
2009-06-20;0;1179;0
2009-06-21;0;1402;0
2009-06-22;0;2447;0
2009-06-23;0;2595;0
2009-06-24;0;2735;0
2009-06-25;0;2684;0
2009-06-26;1;2498;0.00040032025620496394
2009-06-27;0;1274;0
2009-06-28;0;1270;0
2009-06-29;0;2373;0
2009-06-30;0;2493;0
2009-07-01;0;2649;0
2009-07-02;0;2357;0
2009-07-03;2;1575;0.0012698412698412698
2009-07-04;0;910;0
2009-07-05;0;1114;0
2009-07-06;0;2161;0
2009-07-07;0;2239;0
2009-07-08;1;2272;0.00044014084507042255
2009-07-09;0;2282;0
2009-07-10;0;2157;0
2009-07-11;0;1066;0
2009-07-12;0;1132;0
2009-07-13;0;2248;0
2009-07-14;0;2180;0
2009-07-15;0;2315;0
2009-07-16;0;2516;0
2009-07-17;0;2185;0
2009-07-18;0;1027;0
2009-07-19;0;1064;0
2009-07-20;0;2238;0
2009-07-21;0;2322;0
2009-07-22;0;2332;0
2009-07-23;0;2239;0
2009-07-24;0;2309;0
2009-07-25;0;1076;0
2009-07-26;0;1126;0
2009-07-27;0;2160;0
2009-07-28;0;2249;0
2009-07-29;0;2236;0
2009-07-30;0;2274;0
2009-07-31;0;2267;0
2009-08-01;0;1104;0
2009-08-02;0;1191;0
2009-08-03;0;2053;0
2009-08-04;0;2150;0
2009-08-05;0;2174;0
2009-08-06;0;2238;0
2009-08-07;0;2016;0
2009-08-08;0;951;0
2009-08-09;0;1140;0
2009-08-10;0;2124;0
2009-08-11;0;2237;0
2009-08-12;1;2237;0.0004470272686633885
2009-08-13;1;2269;0.00044072278536800354
2009-08-14;0;2166;0
2009-08-15;0;977;0
2009-08-16;0;1077;0
2009-08-17;0;1959;0
2009-08-18;0;2180;0
2009-08-19;0;2373;0
2009-08-20;0;2269;0
